Agency,eventID,date,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,geometry
PIVS,3000005497,1981.838025,1981,11,2,21,6,7,125.22,9.73,120.0,3.7,POINT (13939426.637133716 1088382.6060166557)
PIVS,3000005530,1981.889915,1981,11,21,19,39,10,123.26,9.25,50.0,3.3,POINT (13721240.435178902 1034207.6685288516)
PIVS,3000005780,1982.127014,1982,2,16,8,38,47,123.58,9.16,33.0,3.0,POINT (13756862.672232747 1024058.2117050439)
PIVS,3000005812,1982.175676,1982,3,6,2,55,7,125.06,10.01,33.0,4.0,POINT (13921615.518606793 1120020.3599912424)
ISCBUL,707825,1982.510312,1982,7,6,6,19,53,124.93,10.09,7.0,2.9,POINT (13907143.98480367 1129064.6977767684)
PIVS,3000006268,1982.707615,1982,9,16,6,42,36,124.79,10.09,61.0,4.0,POINT (13891559.256092608 1129064.6977767684)
PIVS,3000006286,1982.727657,1982,9,23,14,16,28,124.34,9.6,280.0,3.6,POINT (13841465.485235635 1073702.705496413)
PIVS,3000006446,1982.875344,1982,11,16,12,0,44,124.74,10.23,60.0,3.3,POINT (13885993.281552944 1144897.7081028307)
PIVS,3000006690,1983.083103,1983,1,31,7,59,6,124.69,9.42,50.0,3.1,POINT (13880427.307013283 1053385.9711061881)
PIVS,3000007060,1983.322109,1983,4,28,13,40,45,124.45,9.72,63.0,3.6,POINT (13853710.629222894 1087253.1811108377)
PIVS,3000007113,1983.364665,1983,5,14,2,28,2,123.45,9.34,33.0,3.5,POINT (13742391.138429623 1044359.7221248184)
ISCBUL,301083492,1983.454303,1983,6,15,19,41,45,124.0,9.05,551.0,5.4,POINT (13803616.858365921 1011656.808068367)
PIVS,3000007600,1983.6596,1983,8,29,18,5,46,125.28,9.85,69.0,4.0,POINT (13946105.806581313 1101938.3518183355)
PIVS,3000007678,1983.720187,1983,9,20,20,50,22,124.46,9.48,78.0,3.2,POINT (13854823.824130828 1060157.029163421)
ISCBUL,301077997,1983.900192,1983,11,25,13,40,55,124.86,10.01,30.0,5.4,POINT (13899351.620448137 1120020.3599912424)
PIVS,3000008424,1984.562018,1984,7,25,6,15,19,125.08,9.87,33.0,3.4,POINT (13923841.908422658 1104198.1204279147)
PIVS,3000008484,1984.657132,1984,8,29,4,1,4,124.77,9.22,44.0,3.3,POINT (13889332.866276743 1030824.229026323)
PIVS,3000008620,1984.855083,1984,11,9,19,34,12,124.89,10.07,33.0,4.1,POINT (13902691.205171935 1126803.4033648113)
PIVS,3000008671,1984.908301,1984,11,29,8,19,7,124.77,10.34,51.0,3.6,POINT (13889332.866276743 1157342.824533574)
PIVS,3000008689,1984.931856,1984,12,7,23,47,3,125.05,10.31,49.0,4.0,POINT (13920502.323698862 1153948.2715247364)
PIVS,3000008706,1984.963645,1984,12,19,15,47,11,123.52,9.56,33.0,3.8,POINT (13750183.502785152 1069186.9499007957)
PIVS,3000008758,1985.062647,1985,1,23,20,47,6,125.2,10.1,33.0,3.0,POINT (13937200.24731785 1130195.3976388918)
ISCBUL,301167243,1985.482545,1985,6,26,3,5,42,124.24,9.41,542.41,5.6,POINT (13830333.53615631 1052257.5760028877)
PIVS,3000009097,1985.805927,1985,10,22,3,55,7,124.0,9.8,33.0,3.8,POINT (13803616.858365921 1096289.5288369576)
PIVS,3000009170,1985.951461,1985,12,14,6,47,39,125.1,9.9,33.0,5.0,POINT (13926068.298238523 1107588.0307729046)
PIVS,3000009209,1986.071635,1986,1,27,3,31,35,124.1,8.9,574.0,3.5,POINT (13814748.807445249 994751.9043212242)
ISCBUL,301184437,1986.526542,1986,7,12,4,30,16,124.23,9.28,539.0,5.2,POINT (13829220.341248376 1037591.3965613483)
ISCBUL,301182970,1986.96355,1986,12,18,16,41,52,125.15,9.75,35.0,4.9,POINT (13931634.272778187 1090641.5572689108)
ISCBUL,301187150,1987.290435,1987,4,17,0,12,26,123.98,8.98,553.76,5.5,POINT (13801390.468550056 1003766.982974014)
PIVS,3000009660,1987.324956,1987,4,29,14,36,39,124.0,9.8,42.0,4.9,POINT (13803616.858365921 1096289.5288369576)
PIVS,3000009665,1987.343923,1987,5,6,12,45,43,123.6,9.4,33.0,4.9,POINT (13759089.062048612 1051129.213537985)
ISCBUL,301203273,1989.633924,1989,8,20,9,10,17,123.69,9.22,46.42,5.5,POINT (13769107.816220006 1030824.229026323)
ISCGEM,2000001226,1990.104938,1990,2,8,7,15,32,124.72,9.82,25.0,6.7,POINT (13883766.89173708 1098548.9556046324)
PIVS,3000010538,1990.111101,1990,2,10,13,14,37,124.45,9.19,33.0,4.4,POINT (13853710.629222894 1027441.077077129)
PIVS,3000010551,1990.117701,1990,2,12,23,3,28,123.88,9.63,51.0,4.2,POINT (13790258.51947073 1077089.8720128716)
PIVS,3000010665,1990.360357,1990,5,12,12,43,41,124.08,9.53,63.0,4.2,POINT (13812522.417629384 1065800.4817516236)
PIVS,3000011152,1990.678289,1990,9,5,13,48,53,125.31,9.74,7.0,4.1,POINT (13949445.391305113 1089512.06472387)
PIVS,3000011172,1990.69349,1990,9,11,2,58,29,124.13,9.7,136.0,4.1,POINT (13818088.392169047 1084994.4325576928)
PIVS,3000011223,1990.737157,1990,9,27,1,29,41,123.63,9.57,34.0,4.5,POINT (13762428.64677241 1070315.8389345126)
PIVS,3000011332,1990.8451,1990,11,5,11,4,19,123.33,9.06,10.0,4.1,POINT (13729032.79953443 1012784.0509956165)
PIVS,3000011588,1991.202886,1991,3,16,1,16,51,123.75,9.63,30.0,4.2,POINT (13775786.985667605 1077089.8720128716)
PIVS,3000011691,1991.310155,1991,4,24,4,57,39,124.13,8.93,15.0,5.6,POINT (13818088.392169047 998132.3268581372)
ISCBUL,301272600,1991.807201,1991,10,22,15,5,2,125.32,9.77,100.0,5.3,POINT (13950558.586213043 1092900.6440182207)
PIVS,3000012220,1991.837329,1991,11,2,14,59,54,123.39,8.83,56.0,5.5,POINT (13735711.968982026 986865.3279032336)
PIVS,3000012233,1991.844637,1991,11,5,7,1,5,123.83,9.44,19.0,5.2,POINT (13784692.544931067 1055642.859373037)
ISCGEM,2000001276,1992.323488,1992,4,28,17,17,11,124.09,8.92,570.8,5.4,POINT (13813635.612537319 997005.4884901596)
PIVS,3000012609,1992.523848,1992,7,11,6,3,0,124.14,9.64,75.0,4.2,POINT (13819201.587076982 1078218.9943446268)
PIVS,3000012767,1992.804499,1992,10,22,6,1,38,124.0,9.57,64.0,4.2,POINT (13803616.858365921 1070315.8389345126)
ISCBUL,301272846,1993.16261,1993,3,1,8,28,1,123.6,8.64,150.0,5.0,POINT (13759089.062048612 965466.4149839962)
PIVS,3000012943,1993.337763,1993,5,4,6,48,25,125.17,9.46,28.0,5.2,POINT (13933860.662594052 1057899.8786286984)
PIVS,3000012972,1993.400682,1993,5,27,5,58,42,124.1,9.43,28.0,5.0,POINT (13814748.807445249 1054514.3988841483)
ISCBUL,301351837,1993.414717,1993,6,1,8,55,3,124.86,9.84,10.0,4.8,POINT (13899351.620448137 1100808.5188901688)
ISCBUL,301247684,1993.875738,1993,11,16,15,27,57,124.2,9.2,551.0,5.0,POINT (13825880.756524578 1028568.7625034255)
PIVS,3000013541,1994.667854,1994,9,1,18,24,4,123.2,9.19,8.0,5.2,POINT (13714561.265731303 1027441.077077129)
PIVS,3000013611,1994.801346,1994,10,20,11,47,23,123.91,9.6,77.0,4.1,POINT (13793598.104194527 1073702.705496413)
PIVS,3000014318,1995.467462,1995,6,20,14,58,13,124.44,9.66,4.0,5.0,POINT (13852597.434314962 1080477.3394657986)
ISCBUL,301313364,1995.503376,1995,7,3,17,34,34,124.59,10.25,33.0,4.6,POINT (13869295.357933955 1147160.1344465264)
PIVS,3000014397,1995.598229,1995,8,7,8,29,19,123.24,9.14,7.0,4.7,POINT (13719014.045363033 1021803.126851255)
PIVS,3000014735,1996.296624,1996,4,18,20,39,42,123.35,8.8,21.0,5.1,POINT (13731259.189350294 983485.8254568294)
ISCBUL,301332197,1996.297004,1996,4,19,0,0,29,125.19,9.56,17.0,4.4,POINT (13936087.052409917 1069186.9499007957)
ISCBUL,301346713,1996.301351,1996,4,20,14,17,49,124.24,9.36,548.82,5.2,POINT (13830333.53615631 1046616.0893372612)
ISCBUL,301346938,1996.39491,1996,5,24,22,22,11,124.65,9.68,320.0,4.6,POINT (13875974.52738155 1082735.8187730978)
ISCBUL,1125905,1996.430749,1996,6,7,2,2,4,123.54,9.31,0.0,4.2,POINT (13752409.892601017 1040975.4141008536)
ISCBUL,1148625,1996.609817,1996,8,11,19,16,5,124.87,9.35,0.0,4.9,POINT (13900464.815356072 1045487.8895205767)
PIVS,3000015081,1996.651748,1996,8,27,4,35,40,124.78,9.7,4.0,4.2,POINT (13890446.061184676 1084994.4325576928)
ISCBUL,301349944,1996.836358,1996,11,2,22,38,26,123.76,9.53,35.0,4.7,POINT (13776900.180575538 1065800.4817516236)
ISCBUL,1176284,1996.844005,1996,11,5,17,59,50,123.62,9.09,38.7,4.4,POINT (13761315.451864477 1016165.9681560041)
ISCBUL,1178285,1996.85789,1996,11,10,20,17,33,125.08,9.73,0.0,4.3,POINT (13923841.908422658 1088382.6060166557)
PIVS,3000015853,1997.056461,1997,1,21,14,35,48,124.71,9.75,1.0,4.3,POINT (13882653.696829148 1090641.5572689108)
PIVS,3000015891,1997.095947,1997,2,5,0,29,47,124.25,9.43,12.0,4.1,POINT (13831446.731064241 1054514.3988841483)
PIVS,3000015954,1997.158674,1997,2,27,21,59,8,125.01,9.52,13.0,4.1,POINT (13916049.54406713 1064671.7252314577)
ISCBUL,1211485,1997.182513,1997,3,8,14,48,39,124.06,8.91,0.0,4.4,POINT (13810296.027813518 995878.6809898599)
PIVS,3000016561,1997.751139,1997,10,2,3,58,48,124.88,9.8,7.0,4.8,POINT (13901578.010264002 1096289.5288369576)
PIVS,3000016562,1997.753822,1997,10,3,3,28,58,123.44,8.9,34.0,4.3,POINT (13741277.94352169 994751.9043212242)
PIVS,3000016718,1997.945078,1997,12,11,22,52,59,124.45,9.75,29.0,4.2,POINT (13853710.629222894 1090641.5572689108)
ISCBUL,301459906,1998.465563,1998,6,19,22,19,53,124.86,9.47,500.0,4.6,POINT (13899351.620448137 1059028.437468033)
ISCBUL,301460205,1998.487334,1998,6,27,21,2,43,124.23,9.29,542.64,5.5,POINT (13829220.341248376 1038719.3701921438)
PIVS,3000017405,1998.718405,1998,9,20,5,13,54,124.72,9.67,4.0,4.5,POINT (13883766.89173708 1081606.5623279861)
PIVS,3000017742,1999.13878,1999,2,20,15,42,36,124.6,9.71,3.0,5.0,POINT (13870408.552841885 1086123.78996999)
ISCBUL,2340192,1999.891291,1999,11,22,7,42,28,124.47,9.52,0.0,4.4,POINT (13855937.019038761 1064671.7252314577)
ISCBUL,2535451,2000.126466,2000,2,16,9,54,58,125.14,9.57,21.0,5.0,POINT (13930521.077870255 1070315.8389345126)
ISCBUL,2535665,2000.241832,2000,3,29,18,3,32,125.09,10.09,33.0,4.9,POINT (13924955.103330592 1129064.6977767684)
ISCBUL,2709658,2000.245956,2000,3,31,6,22,45,123.32,9.04,0.0,4.2,POINT (13727919.604626495 1010529.5964774155)
PIVS,3000018946,2000.631634,2000,8,19,19,26,10,125.11,9.48,19.0,5.0,POINT (13927181.493146457 1060157.029163421)
ISCBUL,301599483,2000.797215,2000,10,19,13,52,25,124.54,9.25,550.0,4.7,POINT (13863729.383394292 1034207.6685288516)
ISCBUL,2537560,2000.957023,2000,12,17,5,27,28,123.88,9.03,7.0,4.9,POINT (13790258.51947073 1009402.4161866867)
ISCBUL,301603296,2001.034674,2001,1,13,15,44,25,124.83,9.79,35.0,5.3,POINT (13896012.03572434 1095159.8665561378)
ISCBUL,3453606,2001.062783,2001,1,23,21,58,38,123.29,9.3,4.0,5.0,POINT (13724580.0199027 1039847.3760265785)
ISCBUL,301534676,2001.384882,2001,5,21,11,34,5,124.89,9.39,16.35,4.3,POINT (13902691.205171935 1050000.883675221)
ISCBUL,3454920,2001.403702,2001,5,28,8,26,2,124.44,9.69,16.0,4.6,POINT (13852597.434314962 1083865.108837532)
ISCBUL,3455407,2001.578313,2001,7,31,2,1,13,124.28,9.33,33.0,4.3,POINT (13834786.31578804 1043231.5871137592)
ISCBUL,3455833,2001.684044,2001,9,7,16,13,36,124.87,10.2,8.0,4.8,POINT (13900464.815356072 1141504.335717432)
ISCBUL,3456163,2001.82527,2001,10,29,5,21,41,124.78,9.66,22.0,4.7,POINT (13890446.061184676 1080477.3394657986)
ISCBUL,3352737,2001.949439,2001,12,13,13,5,0,124.19,9.59,0.0,4.3,POINT (13824767.561616646 1072573.7166959725)
ISCBUL,4282703,2002.034147,2002,1,13,11,7,27,124.27,10.01,6.0,5.1,POINT (13833673.120880106 1120020.3599912424)
ISCBUL,4283745,2002.389969,2002,5,23,8,7,42,124.8,10.25,74.0,4.8,POINT (13892672.451000541 1147160.1344465264)
ISCBUL,4284000,2002.526952,2002,7,12,8,5,47,124.67,9.72,16.0,4.8,POINT (13878200.917197416 1087253.1811108377)
PIVS,3000020625,2002.851202,2002,11,7,16,31,48,125.17,10.02,2.0,4.1,POINT (13933860.662594052 1121150.7799480155)
ISCBUL,301611991,2003.070579,2003,1,26,18,16,10,124.06,8.99,551.0,4.3,POINT (13810296.027813518 1004894.0073046187)
ISCBUL,4285889,2003.417582,2003,6,2,10,1,14,123.52,9.64,21.0,4.8,POINT (13750183.502785152 1078218.9943446268)
ISCBUL,4286012,2003.478251,2003,6,24,13,28,44,124.44,9.62,2.0,4.8,POINT (13852597.434314962 1075960.783118498)
PIVS,3000021159,2003.574429,2003,7,29,16,0,6,124.8,10.15,16.0,5.0,POINT (13892672.451000541 1135849.424976189)
ISCBUL,301625786,2003.776001,2003,10,11,5,45,56,124.15,9.37,539.0,4.4,POINT (13820314.781984914 1047744.321611104)
ISCBUL,5540019,2004.322911,2004,4,28,12,12,3,124.87,10.31,6.0,4.9,POINT (13900464.815356072 1153948.2715247364)
PIVS,3000021856,2004.497784,2004,7,1,16,29,1,124.67,9.83,22.0,5.2,POINT (13878200.917197416 1099678.7201644292)
ISCBUL,6332807,2004.926037,2004,12,5,20,31,58,125.0,10.22,11.0,4.3,POINT (13914936.349159198 1143766.5483937112)
ISCBUL,301703903,2005.244229,2005,3,31,3,26,49,124.11,9.14,551.0,4.8,POINT (13815862.002353182 1021803.126851255)
PIVS,3000022615,2005.245254,2005,3,31,12,25,31,124.27,9.67,12.0,5.2,POINT (13833673.120880106 1081606.5623279861)
ISCBUL,7416611,2005.262875,2005,4,6,22,46,50,124.9,9.7,68.0,4.8,POINT (13903804.40007987 1084994.4325576928)
PIVS,3000022730,2005.405879,2005,5,29,3,29,53,123.23,8.89,10.0,5.0,POINT (13717900.850455102 993625.1584482436)
ISCBUL,7418485,2005.571943,2005,7,28,18,13,10,124.89,10.01,66.0,4.3,POINT (13902691.205171935 1120020.3599912424)
ISCBUL,7419180,2005.684951,2005,9,8,0,10,29,123.39,9.56,0.0,5.4,POINT (13735711.968982026 1069186.9499007957)
ISCBUL,7419746,2005.772024,2005,10,9,18,55,46,123.65,9.09,100.0,5.0,POINT (13764655.03658828 1016165.9681560041)
ISCBUL,7419863,2005.787897,2005,10,15,13,58,28,124.69,9.69,19.0,4.7,POINT (13880427.307013283 1083865.108837532)
ISCBUL,7420869,2005.939499,2005,12,9,22,0,35,124.69,9.3,19.0,4.4,POINT (13880427.307013283 1039847.3760265785)
ISCBUL,301778267,2005.974238,2005,12,22,14,19,30,124.14,9.25,511.17,4.8,POINT (13819201.587076982 1034207.6685288516)
PIVS,3000023287,2006.072828,2006,1,27,13,58,16,125.07,10.1,17.0,5.0,POINT (13922728.713514727 1130195.3976388918)
ISCBUL,8180917,2006.286355,2006,4,15,12,28,5,124.69,9.19,20.0,4.7,POINT (13880427.307013283 1027441.077077129)
ISCBUL,8181393,2006.380808,2006,5,19,23,52,49,124.02,8.9,15.0,4.8,POINT (13805843.248181788 994751.9043212242)
ISCBUL,8181535,2006.404861,2006,5,28,18,34,58,124.81,9.75,22.0,5.3,POINT (13893785.645908473 1090641.5572689108)
ISCBUL,8181633,2006.421044,2006,6,3,16,20,44,124.65,10.16,106.0,4.6,POINT (13875974.52738155 1136980.3363054874)
ISCBUL,8181952,2006.472008,2006,6,22,6,47,30,123.51,9.34,1.0,5.1,POINT (13749070.307877218 1044359.7221248184)
ISCBUL,8182942,2006.643505,2006,8,23,21,6,7,124.36,9.22,11.0,4.6,POINT (13843691.8750515 1030824.229026323)
ISCBUL,8183621,2006.762226,2006,10,6,5,5,44,123.94,9.28,26.0,4.7,POINT (13796937.688918326 1037591.3965613483)
ISCBUL,8184282,2006.860203,2006,11,10,23,22,49,123.93,9.81,23.0,4.4,POINT (13795824.494010393 1097419.2251742997)
ISCBUL,8184382,2006.876188,2006,11,16,19,24,39,123.19,9.04,29.0,4.9,POINT (13713448.070823371 1010529.5964774155)
ISCBUL,8184833,2006.966014,2006,12,19,14,16,52,124.97,10.11,62.0,4.9,POINT (13911596.7644354 1131326.1326539454)
ISCBUL,10364337,2007.280581,2007,4,13,9,53,27,125.15,9.77,33.0,4.9,POINT (13931634.272778187 1092900.6440182207)
ISCBUL,10364514,2007.30682,2007,4,22,23,44,45,123.95,8.89,1.0,4.9,POINT (13798050.88382626 993625.1584482436)
ISCBUL,10364940,2007.383419,2007,5,20,22,45,13,123.77,9.5,13.0,4.9,POINT (13778013.375483468 1062414.3112675361)
ISCBUL,10365520,2007.468327,2007,6,20,22,32,24,124.81,10.33,45.0,4.7,POINT (13893785.645908473 1156211.2708793252)
ISCBUL,10366926,2007.709321,2007,9,16,21,39,16,124.95,9.43,34.0,4.3,POINT (13909370.374619534 1054514.3988841483)
ISCBUL,10367116,2007.737645,2007,9,27,5,45,57,124.08,9.75,26.0,4.4,POINT (13812522.417629384 1090641.5572689108)
ISCGEM,2000001949,2007.849796,2007,11,7,4,12,33,124.6,9.75,26.6,5.3,POINT (13870408.552841885 1090641.5572689108)
ISCBUL,10367745,2007.850407,2007,11,7,9,33,46,123.4,9.55,9.0,4.3,POINT (13736825.16388996 1068058.094049965)
ISCBUL,10368135,2007.92077,2007,12,3,1,56,56,125.06,9.82,3.0,4.7,POINT (13921615.518606793 1098548.9556046324)
ISCBUL,10368592,2007.995551,2007,12,30,9,1,48,124.83,10.23,19.0,4.8,POINT (13896012.03572434 1144897.7081028307)
ISCBUL,12157142,2008.189523,2008,3,10,13,19,12,125.17,9.46,22.0,4.1,POINT (13933860.662594052 1057899.8786286984)
ISCBUL,12160990,2008.785559,2008,10,15,7,12,16,124.82,10.07,33.0,4.4,POINT (13894898.840816407 1126803.4033648113)
PIVS,3000026612,2009.01959,2009,1,8,3,36,40,124.72,9.6,28.0,5.1,POINT (13883766.89173708 1073702.705496413)
ISCBUL,13540820,2009.019919,2009,1,8,6,29,37,124.6,9.2,47.0,4.7,POINT (13870408.552841885 1028568.7625034255)
ISCBUL,13542170,2009.268784,2009,4,9,2,32,38,125.25,9.85,8.0,4.9,POINT (13942766.221857514 1101938.3518183355)
ISCBUL,13542717,2009.401084,2009,5,27,9,29,42,123.18,8.98,20.0,4.9,POINT (13712334.875915438 1003766.982974014)
ISCBUL,13542732,2009.404908,2009,5,28,18,59,51,123.59,9.15,13.0,5.7,POINT (13757975.86714068 1022930.6534294786)
ISCBUL,13543233,2009.488608,2009,6,28,8,12,21,124.85,10.11,5.0,4.9,POINT (13898238.425540205 1131326.1326539454)
PIVS,3000027315,2009.651866,2009,8,26,22,20,52,123.86,9.53,572.0,5.6,POINT (13788032.129654866 1065800.4817516236)
ISCBUL,17239411,2010.00416,2010,1,2,12,26,42,124.84,9.55,26.0,5.4,POINT (13897125.230632272 1068058.094049965)
ISCBUL,17240095,2010.113954,2010,2,11,14,14,28,124.5,9.83,35.0,4.9,POINT (13859276.603762558 1099678.7201644292)
ISCBUL,17240368,2010.155314,2010,2,26,16,33,13,124.82,10.17,7.0,4.9,POINT (13894898.840816407 1138111.2830075924)
ISCBUL,17241931,2010.396396,2010,5,25,16,25,55,125.34,9.83,13.0,4.6,POINT (13952784.97602891 1099678.7201644292)
ISCBUL,17242956,2010.611399,2010,8,12,3,51,18,123.42,8.89,24.0,4.8,POINT (13739051.553705825 993625.1584482436)
ISCBUL,17243131,2010.655763,2010,8,28,8,28,55,124.52,9.77,4.0,4.9,POINT (13861502.993578423 1092900.6440182207)
ISCBUL,301922417,2010.720742,2010,9,21,1,41,59,125.14,9.66,17.0,4.4,POINT (13930521.077870255 1080477.3394657986)
ISCBUL,17243617,2010.744947,2010,9,29,21,43,55,125.03,10.12,22.0,4.9,POINT (13918275.933882995 1132456.9028585616)
ISCBUL,601883858,2011.081732,2011,1,30,19,58,28,124.08,8.82,29.0,5.1,POINT (13812522.417629384 985738.7965919962)
ISCBUL,601886067,2011.412214,2011,5,31,10,59,42,123.43,8.82,58.0,4.6,POINT (13740164.748613758 985738.7965919962)
ISCBUL,601886079,2011.415367,2011,6,1,14,36,43,124.73,9.32,191.0,5.1,POINT (13884880.086645013 1042103.4844511766)
ISCBUL,601889150,2011.957221,2011,12,16,9,15,24,124.64,10.32,42.0,4.6,POINT (13874861.332473619 1155079.7532219647)
ISCBUL,604898738,2012.15487,2012,2,26,20,5,30,124.86,9.64,25.0,5.2,POINT (13899351.620448137 1078218.9943446268)
ISCBUL,600963207,2012.188821,2012,3,10,7,8,2,123.61,9.3,0.0,4.0,POINT (13760202.256956546 1039847.3760265785)
ISCBUL,604899977,2012.262665,2012,4,6,9,33,11,124.89,10.07,165.0,4.6,POINT (13902691.205171935 1126803.4033648113)
ISCBUL,604900520,2012.313849,2012,4,25,4,22,43,123.26,8.87,17.0,4.9,POINT (13721240.435178902 991371.7589452375)
ISCBUL,604900601,2012.324536,2012,4,29,2,30,41,123.83,8.8,162.0,4.8,POINT (13784692.544931067 983485.8254568294)
ISCBUL,605418525,2012.600897,2012,8,8,12,41,54,123.58,9.2,16.0,4.7,POINT (13756862.672232747 1028568.7625034255)
ISCBUL,605418600,2012.611375,2012,8,12,8,59,37,124.36,9.25,14.0,4.8,POINT (13843691.8750515 1034207.6685288516)
ISCBUL,605419965,2012.695724,2012,9,12,7,56,14,124.83,10.14,1.0,5.0,POINT (13896012.03572434 1134718.5489830372)
ISCBUL,605420097,2012.706474,2012,9,16,6,37,22,125.1,9.75,104.0,4.8,POINT (13926068.298238523 1090641.5572689108)
ISCBUL,605422041,2012.915524,2012,12,1,23,56,10,125.02,9.4,30.0,4.7,POINT (13917162.738975063 1051129.213537985)
ISCBUL,607729691,2013.077482,2013,1,29,6,44,18,123.25,8.82,34.0,4.7,POINT (13720127.240270967 985738.7965919962)
ISCBUL,607729953,2013.118046,2013,2,13,2,4,56,123.26,9.21,26.0,4.4,POINT (13721240.435178902 1029696.4798077717)
ISCBUL,607731766,2013.426872,2013,6,5,19,23,58,123.75,9.01,432.0,4.9,POINT (13775786.985667605 1007148.1493616103)
PIVS,3000033626,2013.754262,2013,10,3,7,20,20,124.26,9.21,534.0,5.0,POINT (13832559.925972175 1029696.4798077717)
PIVS,3000033682,2013.786325,2013,10,15,0,12,30,124.04,9.85,12.0,7.2,POINT (13808069.637997655 1101938.3518183355)
ISCBUL,610329243,2014.074766,2014,1,28,6,56,44,123.8,9.04,18.0,5.0,POINT (13781352.960207269 1010529.5964774155)
ISCBUL,610329315,2014.080567,2014,1,30,9,46,12,124.73,9.75,23.0,4.5,POINT (13884880.086645013 1090641.5572689108)
PIVS,3000036513,2015.21381,2015,3,20,0,58,45,124.04,8.8,36.0,4.3,POINT (13808069.637997655 983485.8254568294)
PIVS,3000036926,2015.506368,2015,7,4,19,47,12,124.76,10.2,19.0,4.2,POINT (13888219.671368811 1141504.335717432)
ISCBUL,611783043,2015.557901,2015,7,23,15,12,32,124.74,9.68,33.0,4.7,POINT (13885993.281552944 1082735.8187730978)
ISCBUL,613935473,2015.667487,2015,9,1,15,11,1,123.76,9.1,43.74,4.9,POINT (13776900.180575538 1017293.336789319)
ISCBUL,611786529,2015.901317,2015,11,25,23,32,11,124.76,10.28,2.0,4.6,POINT (13888219.671368811 1150554.0418263706)
